project_id,title,project_type,status,problem_statement,abstract,general_objective,methodology,expected_results,application_context,faculty_id,program_id,group_id,start_year,end_year,keywords,disciplinary_area,funding_type,source_document
PRJ-201,Competencias digitales docentes mediante evaluación comparativa,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a competencias digitales docentes, con información distribuida entre varias fuentes.","El proyecto analiza competencias digitales docentes desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar competencias digitales docentes mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",competencias digitales docentes,FAC-005,PRG-013,GRP-017,2017,2018,competencias digitales docentes;evaluación comparativa,Ambiental,PUBLIC_CALL,
PRJ-202,Gestión de servicios de salud mediante diseño de prototipo,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión de servicios de salud, con información distribuida entre varias fuentes.","El proyecto analiza gestión de servicios de salud desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar gestión de servicios de salud mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de servicios de salud,FAC-006,PRG-016,GRP-020,2018,2019,gestión de servicios de salud;diseño de prototipo,Matemáticas Aplicadas,EXTERNAL_PARTNER,
PRJ-203,Calidad de software mediante análisis descriptivo,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a calidad de software, con información distribuida entre varias fuentes.","El proyecto analiza calidad de software desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar calidad de software mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",calidad de software,FAC-001,PRG-003,GRP-005,2019,2020,calidad de software;análisis descriptivo,Industrial,INTERNAL,
PRJ-204,Transformación cultural mediante simulación,RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a transformación cultural, con información distribuida entre varias fuentes.","El proyecto analiza transformación cultural desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar transformación cultural mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",transformación cultural,FAC-002,PRG-004,GRP-006,2020,2021,transformación cultural;simulación,Medicina,INTERNAL,
PRJ-205,Economía circular mediante análisis descriptivo,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a economía circular, con información distribuida entre varias fuentes.","El proyecto analiza economía circular desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar economía circular mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",economía circular,FAC-003,PRG-009,GRP-010,2021,2022,economía circular;análisis descriptivo,Economía,PUBLIC_CALL,
PRJ-206,Gestión de proyectos mediante modelamiento estadístico,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión de proyectos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de proyectos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar gestión de proyectos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de proyectos,FAC-004,PRG-011,GRP-013,2022,2023,gestión de proyectos;modelamiento estadístico,Psicología,EXTERNAL_PARTNER,
PRJ-207,Analítica de satisfacción mediante simulación,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a analítica de satisfacción, con información distribuida entre varias fuentes.","El proyecto analiza analítica de satisfacción desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar analítica de satisfacción mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",analítica de satisfacción,FAC-005,PRG-015,GRP-015,2023,2024,analítica de satisfacción;simulación,Civil,INTERNAL,
PRJ-208,Interoperabilidad de datos mediante modelamiento estadístico,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a interoperabilidad de datos, con información distribuida entre varias fuentes.","El proyecto analiza interoperabilidad de datos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar interoperabilidad de datos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",interoperabilidad de datos,FAC-006,PRG-017,GRP-021,2024,2025,interoperabilidad de datos;modelamiento estadístico,Física,INTERNAL,
PRJ-209,Automatización de procesos administrativos mediante análisis descriptivo,INSTITUTIONAL,FORMULATION,"Se identifican limitaciones institucionales asociadas a automatización de procesos administrativos, con información distribuida entre varias fuentes.","El proyecto analiza automatización de procesos administrativos desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar automatización de procesos administrativos mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",automatización de procesos administrativos,FAC-001,PRG-003,GRP-005,2025,2026,automatización de procesos administrativos;análisis descriptivo,Industrial,PUBLIC_CALL,
PRJ-210,Experiencia de usuario en servicios digitales mediante modelamiento estadístico,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a experiencia de usuario en servicios digitales, con información distribuida entre varias fuentes.","El proyecto analiza experiencia de usuario en servicios digitales desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar experiencia de usuario en servicios digitales mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",experiencia de usuario en servicios digitales,FAC-002,PRG-005,GRP-008,2026,,experiencia de usuario en servicios digitales;modelamiento estadístico,Enfermería,EXTERNAL_PARTNER,
PRJ-211,Gestión documental mediante modelamiento estadístico,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión documental, con información distribuida entre varias fuentes.","El proyecto analiza gestión documental desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar gestión documental mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión documental,FAC-003,PRG-009,GRP-009,2017,2018,gestión documental;modelamiento estadístico,Economía,INTERNAL,
PRJ-212,Adopción tecnológica en pequeñas empresas mediante análisis descriptivo,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a adopción tecnológica en pequeñas empresas, con información distribuida entre varias fuentes.","El proyecto analiza adopción tecnológica en pequeñas empresas desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar adopción tecnológica en pequeñas empresas mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",,FAC-004,PRG-010,GRP-014,2018,2019,adopción tecnológica en pequeñas empresas;análisis descriptivo,Licenciatura en Tecnología e Informática,INTERNAL,
PRJ-213,Telemetría industrial mediante simulación,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a telemetría industrial, con información distribuida entre varias fuentes.","El proyecto analiza telemetría industrial desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar telemetría industrial mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",telemetría industrial,FAC-005,PRG-013,GRP-017,2019,2020,telemetría industrial;simulación,Ambiental,PUBLIC_CALL,
